psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debug8iX4A:debugfazcI,347,low,debug8iX4A:debugfazcI,409,low,debug8iX4A:debugfazcI,443, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debug91tf1:debugLG8zl,188,high,debug91tf1:debugLG8zl,28,high,debug91tf1:debugLG8zl,12, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debug91tf1:debugLG8zl,188,high,debug91tf1:debugLG8zl,47,high,debug91tf1:debugLG8zl,49, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debug91tf1:debugLG8zl,188,high,debug91tf1:debugLG8zl,85,high,debug91tf1:debugLG8zl,150, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debug91tf1:debugLG8zl,188,high,debug91tf1:debugLG8zl,157,high,debug91tf1:debugLG8zl,168, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debug91tf1:debugLG8zl,189,high,debug91tf1:debugLG8zl,195,medium,debug91tf1:debugLG8zl,237, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debug91tf1:debugLG8zl,301,high,debug91tf1:debugLG8zl,301,medium,debug91tf1:debugLG8zl,328, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_3,low_medium_drop_berth_3,50,-5,-2,43
debug9nGab:debugKiqqv,96,low,debug9nGab:debugKiqqv,14,low,debug9nGab:debugKiqqv,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debug9nGab:debugKiqqv,96,low,debug9nGab:debugKiqqv,29,medium,debug9nGab:debugKiqqv,31, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_medium_block_berth_3,wh_question,command_drop_berth_1,low_medium_drop_berth_1,50,-5,1,46
debug9nGab:debugKiqqv,96,low,debug9nGab:debugKiqqv,59,high,debug9nGab:debugKiqqv,81, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_3,low_high_drop_berth_3,50,-5,-2,43
debug9nGab:debugKiqqv,117,low,debug9nGab:debugKiqqv,133,medium,debug9nGab:debugKiqqv,142, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_medium_block_berth_1,wh_question,command_drop_berth_2,low_medium_drop_berth_2,50,-5,1,46
debug9nGab:debugKiqqv,117,low,debug9nGab:debugKiqqv,171,medium,debug9nGab:debugKiqqv,207, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_medium_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debug9nGab:debugKiqqv,117,low,debug9nGab:debugKiqqv,254,high,debug9nGab:debugKiqqv,275, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debug9OL6L:debugBDAyz,504,low,debug9OL6L:debugBDAyz,29,low,debug9OL6L:debugBDAyz,12, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_1,yn_question,command_yes_drop_berth_3,low_low_drop_berth_3,50,-5,1,46
debug9OL6L:debugBDAyz,504,low,debug9OL6L:debugBDAyz,54,medium,debug9OL6L:debugBDAyz,57, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_medium_block_berth_3,yn_question,command_yes_drop_berth_1,low_medium_drop_berth_1,50,-5,1,46
debug9OL6L:debugBDAyz,504,low,debug9OL6L:debugBDAyz,502,medium,debug9OL6L:debugBDAyz,131, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_1,yn_question,command_yes_drop_berth_2,low_medium_drop_berth_2,50,-5,1,46
debug9OL6L:debugBDAyz,504,low,debug9OL6L:debugBDAyz,201,high,debug9OL6L:debugBDAyz,212, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_2,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debug9OL6L:debugBDAyz,230,low,debug9OL6L:debugBDAyz,249,high,debug9OL6L:debugBDAyz,297, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debug9OL6L:debugBDAyz,299,high,debug9OL6L:debugBDAyz,362,high,debug9OL6L:debugBDAyz,390, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debug9TJISB:debugSMI5A6,50,high,debug9TJISB:debugSMI5A6,18,high,debug9TJISB:debugSMI5A6,20, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debug9TJISB:debugSMI5A6,50,high,debug9TJISB:debugSMI5A6,25,high,debug9TJISB:debugSMI5A6,31, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debuga53BF:debugslLaP,65,high,debuga53BF:debugslLaP,23,low,debuga53BF:debugslLaP,12, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debuga53BF:debugslLaP,65,high,debuga53BF:debugslLaP,37,medium,debuga53BF:debugslLaP,39, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debuga53BF:debugslLaP,66,high,debuga53BF:debugslLaP,59,medium,debuga53BF:debugslLaP,83, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debuga53BF:debugslLaP,66,high,debuga53BF:debugslLaP,124,medium,debuga53BF:debugslLaP,130, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debuga53BF:debugslLaP,66,high,debuga53BF:debugslLaP,157,medium,debuga53BF:debugslLaP,204, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debuga53BF:debugslLaP,66,high,debuga53BF:debugslLaP,255,low,debuga53BF:debugslLaP,277, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugA6j82:debugHvAgl,40,high,debugA6j82:debugHvAgl,16,high,debugA6j82:debugHvAgl,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugA6j82:debugHvAgl,40,high,debugA6j82:debugHvAgl,16,high,debugA6j82:debugHvAgl,36, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugA6j82:debugHvAgl,41,high,debugA6j82:debugHvAgl,57,high,debugA6j82:debugHvAgl,74, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugA6j82:debugHvAgl,41,high,debugA6j82:debugHvAgl,119,high,debugA6j82:debugHvAgl,129, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugA6j82:debugHvAgl,152,high,debugA6j82:debugHvAgl,160,high,debugA6j82:debugHvAgl,190, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugA6j82:debugHvAgl,152,high,debugA6j82:debugHvAgl,238,high,debugA6j82:debugHvAgl,258, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugaeoyT:debugwAn3A,50,high,debugaeoyT:debugwAn3A,34,medium,debugaeoyT:debugwAn3A,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugaeoyT:debugwAn3A,51,high,debugaeoyT:debugwAn3A,64,medium,debugaeoyT:debugwAn3A,68, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,-2,43
debugaeoyT:debugwAn3A,51,high,debugaeoyT:debugwAn3A,120,medium,debugaeoyT:debugwAn3A,154, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugaeoyT:debugwAn3A,221,low,debugaeoyT:debugwAn3A,231,medium,debugaeoyT:debugwAn3A,250, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_medium_block_berth_1,wh_question,command_drop_berth_3,low_medium_drop_berth_3,50,-5,-2,43
debugaeoyT:debugwAn3A,340,low,debugaeoyT:debugwAn3A,296,medium,debugaeoyT:debugwAn3A,347, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_medium_block_berth_1,wh_question,command_drop_berth_3,low_medium_drop_berth_3,50,-5,-2,43
debugaeoyT:debugwAn3A,340,low,debugaeoyT:debugwAn3A,420,medium,debugaeoyT:debugwAn3A,449, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_3,low_medium_drop_berth_3,50,-5,-2,43
debugAQFJn:debugAHAND,15,high,debugAQFJn:debugAHAND,24,medium,debugAQFJn:debugAHAND,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugAQFJn:debugAHAND,15,high,debugAQFJn:debugAHAND,49,high,debugAQFJn:debugAHAND,51, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugAQFJn:debugAHAND,503,low,debugAQFJn:debugAHAND,84,high,debugAQFJn:debugAHAND,111, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_3,low_high_drop_berth_3,50,-5,-2,43
debugAQFJn:debugAHAND,503,low,debugAQFJn:debugAHAND,170,high,debugAQFJn:debugAHAND,185, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_3,low_high_drop_berth_3,50,-5,-2,43
debugAQFJn:debugAHAND,241,high,debugAQFJn:debugAHAND,227,high,debugAQFJn:debugAHAND,267, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugAQFJn:debugAHAND,242,high,debugAQFJn:debugAHAND,330,high,debugAQFJn:debugAHAND,362, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugaUtrx:debugqgevQ,27,high,debugaUtrx:debugqgevQ,29,low,debugaUtrx:debugqgevQ,19, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugaUtrx:debugqgevQ,29,high,debugaUtrx:debugqgevQ,45,medium,debugaUtrx:debugqgevQ,47, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugaUtrx:debugqgevQ,29,high,debugaUtrx:debugqgevQ,65,high,debugaUtrx:debugqgevQ,78, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugaUtrx:debugqgevQ,29,high,debugaUtrx:debugqgevQ,507,high,debugaUtrx:debugqgevQ,116, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugaUtrx:debugqgevQ,153,high,debugaUtrx:debugqgevQ,144,high,debugaUtrx:debugqgevQ,174, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugaUtrx:debugqgevQ,155,high,debugaUtrx:debugqgevQ,224,high,debugaUtrx:debugqgevQ,251, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugAV3oj:debugUeZSd,64,high,debugAV3oj:debugUeZSd,24,low,debugAV3oj:debugUeZSd,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_3,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugAV3oj:debugUeZSd,64,high,debugAV3oj:debugUeZSd,24,low,debugAV3oj:debugUeZSd,35, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_3,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugAV3oj:debugUeZSd,64,high,debugAV3oj:debugUeZSd,56,high,debugAV3oj:debugUeZSd,73, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugAV3oj:debugUeZSd,64,high,debugAV3oj:debugUeZSd,117,high,debugAV3oj:debugUeZSd,129, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugAV3oj:debugUeZSd,64,high,debugAV3oj:debugUeZSd,152,high,debugAV3oj:debugUeZSd,187, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugAV3oj:debugUeZSd,190,high,debugAV3oj:debugUeZSd,233,high,debugAV3oj:debugUeZSd,256, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugayFTr:debugtGqkD,276,high,debugayFTr:debugtGqkD,18,low,debugayFTr:debugtGqkD,9, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugayFTr:debugtGqkD,276,high,debugayFTr:debugtGqkD,44,high,debugayFTr:debugtGqkD,60, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugayFTr:debugtGqkD,276,high,debugayFTr:debugtGqkD,93,high,debugayFTr:debugtGqkD,504, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugayFTr:debugtGqkD,276,high,debugayFTr:debugtGqkD,127,high,debugayFTr:debugtGqkD,152, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugayFTr:debugtGqkD,276,high,debugayFTr:debugtGqkD,185,high,debugayFTr:debugtGqkD,205, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugAZrvk:debugit3dl,47,high,debugAZrvk:debugit3dl,18,medium,debugAZrvk:debugit3dl,9, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugAZrvk:debugit3dl,47,high,debugAZrvk:debugit3dl,30,high,debugAZrvk:debugit3dl,33, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugAZrvk:debugit3dl,47,high,debugAZrvk:debugit3dl,47,high,debugAZrvk:debugit3dl,63, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugAZrvk:debugit3dl,47,high,debugAZrvk:debugit3dl,98,high,debugAZrvk:debugit3dl,508, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugAZrvk:debugit3dl,47,high,debugAZrvk:debugit3dl,125,high,debugAZrvk:debugit3dl,158, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugAZrvk:debugit3dl,173,high,debugAZrvk:debugit3dl,208,high,debugAZrvk:debugit3dl,228, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugB0xTF:debugEKU46,94,low,debugB0xTF:debugEKU46,16,low,debugB0xTF:debugEKU46,11, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_1,yn_question,command_yes_drop_berth_3,low_low_drop_berth_3,50,-5,1,46
debugB0xTF:debugEKU46,94,low,debugB0xTF:debugEKU46,23,high,debugB0xTF:debugEKU46,25, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_1,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,50,-5,1,46
debugB0xTF:debugEKU46,94,low,debugB0xTF:debugEKU46,35,high,debugB0xTF:debugEKU46,46, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_3,yn_question,command_yes_drop_berth_1,low_medium_drop_berth_1,50,-5,1,46
debugbF2Ua:debuge82zU,112,low,debugbF2Ua:debuge82zU,18,high,debugbF2Ua:debuge82zU,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,-2,43
